transaction_id,user_id,amount,transaction_type,merchant_category,country,hour,device_risk_score,ip_risk_score,is_fraud,amount_bucket,fraud_label,combined_risk_score,risk_tier
4819,893,6.41,POS,Clothing,DE,18,0.29,0.15,0,<100,Not Fraud,0.22,Low Risk
1122,880,75.23,Online,Food,UK,6,0.19,0.26,0,<100,Not Fraud,0.23,Low Risk
4955,636,95.93,POS,Electronics,TR,14,0.14,0.28,0,<100,Not Fraud,0.21,Low Risk
6092,30,59.84,Online,Clothing,TR,15,0.03,0.18,0,<100,Not Fraud,0.1,Low Risk
9200,243,47.93,ATM,Electronics,TR,6,0.22,0.16,0,<100,Not Fraud,0.19,Low Risk
4352,58,106.55,POS,Electronics,TR,14,0.07,0.02,0,100-499,Not Fraud,0.04,Low Risk
5596,610,97.40,Online,Clothing,UK,20,0.28,0.04,0,<100,Not Fraud,0.16,Low Risk
2422,139,129.28,QR,Food,DE,15,0.23,0.06,0,100-499,Not Fraud,0.14,Low Risk
29,326,82.44,ATM,Travel,FR,6,0.18,0.20,0,<100,Not Fraud,0.19,Low Risk
804,378,54.31,QR,Food,TR,18,0.14,0.01,0,<100,Not Fraud,0.07,Low Risk
4614,125,64.18,Online,Clothing,US,13,0.15,0.14,0,<100,Not Fraud,0.15,Low Risk
2965,988,131.76,POS,Grocery,TR,9,0.07,0.17,0,100-499,Not Fraud,0.12,Low Risk
5276,419,44.77,ATM,Electronics,UK,17,0.11,0.09,0,<100,Not Fraud,0.1,Low Risk
9036,918,164.86,QR,Food,US,10,0.02,0.11,0,100-499,Not Fraud,0.06,Low Risk
5723,313,21.09,ATM,Clothing,FR,17,0.16,0.28,0,<100,Not Fraud,0.22,Low Risk
5247,567,131.20,Online,Grocery,TR,12,0.08,0.21,0,100-499,Not Fraud,0.15,Low Risk
5774,868,167.99,Online,Clothing,TR,17,0.27,0.25,0,100-499,Not Fraud,0.26,Low Risk
5491,693,55.63,Online,Electronics,US,19,0.23,0.16,0,<100,Not Fraud,0.2,Low Risk
3343,327,93.45,Online,Clothing,UK,7,0.12,0.26,0,<100,Not Fraud,0.19,Low Risk
9478,503,143.96,QR,Food,UK,12,0.15,0.14,0,100-499,Not Fraud,0.15,Low Risk
1433,757,114.41,Online,Grocery,FR,6,0.14,0.02,0,100-499,Not Fraud,0.08,Low Risk
2698,732,50.09,QR,Electronics,US,12,0.17,0.25,0,<100,Not Fraud,0.21,Low Risk
5858,808,55.16,POS,Travel,DE,23,0.14,0.16,0,<100,Not Fraud,0.15,Low Risk
9347,792,128.22,Online,Travel,DE,9,0.29,0.14,0,100-499,Not Fraud,0.21,Low Risk
7584,391,141.48,ATM,Food,FR,18,0.21,0.11,0,100-499,Not Fraud,0.16,Low Risk
7243,304,110.86,Online,Clothing,UK,10,0.01,0.12,0,100-499,Not Fraud,0.07,Low Risk
6405,721,121.73,ATM,Clothing,UK,20,0.04,0.27,0,100-499,Not Fraud,0.16,Low Risk
5642,821,38.26,POS,Grocery,DE,7,0.18,0.22,0,<100,Not Fraud,0.2,Low Risk
7209,312,58.83,QR,Electronics,TR,8,0.11,0.10,0,<100,Not Fraud,0.1,Low Risk
8989,294,67.71,ATM,Food,DE,15,0.04,0.08,0,<100,Not Fraud,0.06,Low Risk
7730,218,122.05,ATM,Grocery,US,21,0.16,0.15,0,100-499,Not Fraud,0.15,Low Risk
9566,461,3444.77,ATM,Clothing,FR,4,0.78,0.93,1,1000+,Fraud,0.86,High Risk
9369,443,109.49,Online,Travel,US,17,0.14,0.18,0,100-499,Not Fraud,0.16,Low Risk
912,700,170.62,Online,Food,TR,18,0.22,0.13,0,100-499,Not Fraud,0.18,Low Risk
4443,610,158.92,QR,Electronics,TR,11,0.14,0.02,0,100-499,Not Fraud,0.08,Low Risk
6745,598,87.64,POS,Grocery,DE,6,0.21,0.29,0,<100,Not Fraud,0.25,Low Risk
8249,504,172.21,Online,Grocery,TR,9,0.14,0.11,0,100-499,Not Fraud,0.13,Low Risk
1844,644,100.66,QR,Clothing,DE,19,0.21,0.29,0,100-499,Not Fraud,0.25,Low Risk
6080,485,126.08,POS,Travel,US,9,0.12,0.20,0,100-499,Not Fraud,0.16,Low Risk
3461,512,80.72,POS,Clothing,UK,23,0.15,0.14,0,<100,Not Fraud,0.14,Low Risk
4284,339,84.83,QR,Grocery,UK,19,0.30,0.08,0,<100,Not Fraud,0.19,Low Risk
2738,95,65.03,ATM,Food,TR,22,0.09,0.22,0,<100,Not Fraud,0.16,Low Risk
5162,819,88.40,POS,Food,FR,14,0.29,0.26,0,<100,Not Fraud,0.27,Low Risk
6042,235,141.75,POS,Electronics,DE,17,0.02,0.00,0,100-499,Not Fraud,0.01,Low Risk
5953,737,242.29,ATM,Food,FR,6,0.10,0.27,0,100-499,Not Fraud,0.19,Low Risk
7395,436,160.22,Online,Clothing,FR,16,0.29,0.23,0,100-499,Not Fraud,0.26,Low Risk
3183,555,105.77,ATM,Travel,UK,11,0.08,0.06,0,100-499,Not Fraud,0.07,Low Risk
9091,537,59.08,ATM,Travel,DE,10,0.28,0.07,0,<100,Not Fraud,0.17,Low Risk
8126,640,129.02,Online,Grocery,TR,12,0.13,0.25,0,100-499,Not Fraud,0.19,Low Risk
1068,19,60.77,QR,Food,FR,17,0.25,0.26,0,<100,Not Fraud,0.25,Low Risk
909,800,129.60,Online,Food,UK,14,0.23,0.18,0,100-499,Not Fraud,0.2,Low Risk
6124,504,21.11,QR,Grocery,US,8,0.02,0.12,0,<100,Not Fraud,0.07,Low Risk
5408,364,173.65,ATM,Grocery,US,21,0.18,0.15,0,100-499,Not Fraud,0.16,Low Risk
3921,428,238.13,Online,Grocery,US,10,0.23,0.29,0,100-499,Not Fraud,0.26,Low Risk
3198,205,60.27,ATM,Food,TR,19,0.05,0.19,0,<100,Not Fraud,0.12,Low Risk
3558,769,98.57,POS,Clothing,US,12,0.18,0.29,0,<100,Not Fraud,0.24,Low Risk
6786,605,99.74,ATM,Electronics,TR,21,0.29,0.19,0,<100,Not Fraud,0.24,Low Risk
3989,246,150.68,ATM,Travel,US,6,0.14,0.19,0,100-499,Not Fraud,0.16,Low Risk
9982,802,10.00,ATM,Food,FR,4,0.99,0.90,1,<100,Fraud,0.94,High Risk
582,38,117.98,POS,Electronics,UK,21,0.21,0.03,0,100-499,Not Fraud,0.12,Low Risk
6897,304,137.17,ATM,Clothing,FR,18,0.24,0.27,0,100-499,Not Fraud,0.26,Low Risk
8947,14,121.13,Online,Travel,TR,18,0.23,0.09,0,100-499,Not Fraud,0.16,Low Risk
1773,919,1.00,ATM,Food,DE,8,0.02,0.19,0,<100,Not Fraud,0.1,Low Risk
7516,239,54.45,ATM,Clothing,DE,9,0.00,0.25,0,<100,Not Fraud,0.13,Low Risk
3896,901,121.42,Online,Electronics,US,10,0.22,0.06,0,100-499,Not Fraud,0.14,Low Risk
473,558,149.39,ATM,Grocery,TR,21,0.13,0.11,0,100-499,Not Fraud,0.12,Low Risk
6488,70,105.22,QR,Grocery,US,20,0.20,0.27,0,100-499,Not Fraud,0.23,Low Risk
9050,802,90.67,POS,Electronics,TR,17,0.20,0.28,0,<100,Not Fraud,0.24,Low Risk
9441,949,94.23,ATM,Food,DE,19,0.06,0.19,0,<100,Not Fraud,0.12,Low Risk
6341,296,101.54,Online,Food,US,22,0.17,0.04,0,100-499,Not Fraud,0.11,Low Risk
8398,519,17.69,ATM,Electronics,UK,18,0.22,0.02,0,<100,Not Fraud,0.12,Low Risk
6248,6,155.09,QR,Food,DE,16,0.07,0.13,0,100-499,Not Fraud,0.1,Low Risk
6105,83,118.76,POS,Grocery,US,18,0.16,0.04,0,100-499,Not Fraud,0.1,Low Risk
1521,750,44.16,QR,Travel,US,15,0.12,0.08,0,<100,Not Fraud,0.1,Low Risk
4697,912,114.48,Online,Clothing,UK,15,0.08,0.07,0,100-499,Not Fraud,0.07,Low Risk
2250,383,121.75,QR,Travel,FR,12,0.10,0.03,0,100-499,Not Fraud,0.06,Low Risk
9434,758,64.19,Online,Travel,FR,11,0.17,0.16,0,<100,Not Fraud,0.16,Low Risk
1469,764,108.46,POS,Clothing,US,16,0.04,0.16,0,100-499,Not Fraud,0.1,Low Risk
2441,725,143.41,ATM,Electronics,US,20,0.01,0.25,0,100-499,Not Fraud,0.13,Low Risk
6471,351,138.93,ATM,Grocery,US,17,0.14,0.25,0,100-499,Not Fraud,0.2,Low Risk
6368,928,65.22,Online,Electronics,TR,13,0.17,0.06,0,<100,Not Fraud,0.11,Low Risk
9101,698,79.27,POS,Clothing,DE,23,0.04,0.10,0,<100,Not Fraud,0.07,Low Risk
9060,782,92.18,QR,Electronics,UK,12,0.12,0.17,0,<100,Not Fraud,0.15,Low Risk
7524,374,109.48,Online,Electronics,DE,8,0.27,0.06,0,100-499,Not Fraud,0.16,Low Risk
4328,341,127.77,QR,Clothing,TR,19,0.04,0.22,0,100-499,Not Fraud,0.13,Low Risk
2990,186,118.01,Online,Electronics,FR,14,0.13,0.18,0,100-499,Not Fraud,0.16,Low Risk
9932,473,2186.58,QR,Food,NG,0,0.86,0.80,1,1000+,Fraud,0.83,High Risk
6048,122,52.84,QR,Electronics,UK,21,0.27,0.13,0,<100,Not Fraud,0.2,Low Risk
5569,423,1.00,ATM,Travel,UK,6,0.12,0.08,0,<100,Not Fraud,0.1,Low Risk
1382,661,62.08,ATM,Electronics,TR,8,0.06,0.23,0,<100,Not Fraud,0.14,Low Risk
3775,562,220.92,QR,Travel,DE,13,0.29,0.29,0,100-499,Not Fraud,0.29,Low Risk
2989,833,104.72,ATM,Travel,US,11,0.07,0.17,0,100-499,Not Fraud,0.12,Low Risk
6193,494,13.50,QR,Grocery,TR,11,0.18,0.22,0,<100,Not Fraud,0.2,Low Risk
7931,665,1.00,POS,Clothing,UK,19,0.04,0.17,0,<100,Not Fraud,0.11,Low Risk
2992,137,206.78,ATM,Clothing,DE,22,0.16,0.05,0,100-499,Not Fraud,0.1,Low Risk
5959,350,130.59,QR,Grocery,FR,9,0.06,0.06,0,100-499,Not Fraud,0.06,Low Risk
7269,977,113.22,POS,Clothing,TR,10,0.04,0.13,0,100-499,Not Fraud,0.08,Low Risk
1729,263,55.35,POS,Clothing,FR,12,0.02,0.13,0,<100,Not Fraud,0.07,Low Risk
3262,325,121.89,Online,Travel,US,15,0.28,0.20,0,100-499,Not Fraud,0.24,Low Risk
9612,854,1220.17,Online,Travel,TR,18,0.78,0.84,1,1000+,Fraud,0.81,High Risk
4640,638,32.82,POS,Travel,FR,21,0.17,0.13,0,<100,Not Fraud,0.15,Low Risk
2036,423,104.37,Online,Clothing,TR,7,0.09,0.14,0,100-499,Not Fraud,0.12,Low Risk
8100,42,1.26,Online,Grocery,US,10,0.17,0.12,0,<100,Not Fraud,0.14,Low Risk
3327,522,79.12,POS,Travel,DE,17,0.22,0.13,0,<100,Not Fraud,0.18,Low Risk
9636,451,22.17,QR,Food,UK,4,0.89,0.90,1,<100,Fraud,0.89,High Risk
7580,548,119.13,QR,Food,US,17,0.01,0.08,0,100-499,Not Fraud,0.05,Low Risk
2471,987,81.80,QR,Travel,US,10,0.25,0.23,0,<100,Not Fraud,0.24,Low Risk
8899,220,149.06,Online,Electronics,FR,21,0.08,0.00,0,100-499,Not Fraud,0.04,Low Risk
1316,318,154.83,QR,Travel,TR,20,0.23,0.25,0,100-499,Not Fraud,0.24,Low Risk
8452,324,88.55,Online,Clothing,TR,15,0.26,0.08,0,<100,Not Fraud,0.17,Low Risk
3557,270,89.76,Online,Clothing,UK,6,0.06,0.11,0,<100,Not Fraud,0.08,Low Risk
7947,412,109.33,QR,Food,FR,23,0.15,0.28,0,100-499,Not Fraud,0.22,Low Risk
4818,727,81.34,Online,Travel,FR,22,0.06,0.17,0,<100,Not Fraud,0.11,Low Risk
5892,288,72.32,ATM,Electronics,DE,12,0.18,0.00,0,<100,Not Fraud,0.09,Low Risk
7946,339,116.80,QR,Grocery,US,13,0.05,0.10,0,100-499,Not Fraud,0.08,Low Risk
5493,155,63.27,Online,Electronics,US,19,0.28,0.06,0,<100,Not Fraud,0.17,Low Risk
1299,302,109.98,ATM,Grocery,US,7,0.04,0.12,0,100-499,Not Fraud,0.08,Low Risk
2149,5,11.99,Online,Clothing,FR,15,0.23,0.18,0,<100,Not Fraud,0.2,Low Risk
806,885,45.49,QR,Clothing,US,16,0.18,0.23,0,<100,Not Fraud,0.21,Low Risk
8048,169,190.91,ATM,Travel,US,21,0.08,0.06,0,100-499,Not Fraud,0.07,Low Risk
2843,75,132.01,Online,Electronics,UK,17,0.13,0.24,0,100-499,Not Fraud,0.18,Low Risk
6755,355,123.54,POS,Travel,DE,11,0.05,0.17,0,100-499,Not Fraud,0.11,Low Risk
1427,448,90.29,Online,Grocery,US,16,0.01,0.10,0,<100,Not Fraud,0.06,Low Risk
4965,761,28.51,Online,Travel,US,6,0.22,0.24,0,<100,Not Fraud,0.23,Low Risk
2753,979,106.47,POS,Travel,TR,8,0.12,0.27,0,100-499,Not Fraud,0.2,Low Risk
5448,68,140.29,QR,Grocery,TR,11,0.18,0.05,0,100-499,Not Fraud,0.12,Low Risk
94,183,94.05,QR,Clothing,DE,10,0.06,0.12,0,<100,Not Fraud,0.09,Low Risk
8130,791,139.92,POS,Grocery,TR,11,0.00,0.07,0,100-499,Not Fraud,0.04,Low Risk
973,564,34.96,QR,Food,TR,7,0.19,0.12,0,<100,Not Fraud,0.15,Low Risk
5940,492,171.43,ATM,Grocery,US,10,0.18,0.26,0,100-499,Not Fraud,0.22,Low Risk
5259,772,117.12,Online,Grocery,UK,15,0.20,0.13,0,100-499,Not Fraud,0.17,Low Risk
6716,944,101.80,ATM,Food,TR,17,0.05,0.22,0,100-499,Not Fraud,0.14,Low Risk
3636,34,97.32,POS,Electronics,FR,9,0.11,0.27,0,<100,Not Fraud,0.19,Low Risk
2579,654,141.26,ATM,Clothing,US,21,0.06,0.10,0,100-499,Not Fraud,0.08,Low Risk
5471,377,122.57,QR,Clothing,FR,21,0.27,0.25,0,100-499,Not Fraud,0.26,Low Risk
3570,421,55.34,POS,Grocery,US,23,0.20,0.20,0,<100,Not Fraud,0.2,Low Risk
3075,236,119.90,Online,Electronics,UK,6,0.09,0.05,0,100-499,Not Fraud,0.07,Low Risk
5318,757,28.52,POS,Travel,UK,8,0.04,0.02,0,<100,Not Fraud,0.03,Low Risk
8418,889,127.20,ATM,Travel,US,20,0.16,0.18,0,100-499,Not Fraud,0.17,Low Risk
4215,316,96.06,Online,Grocery,US,18,0.29,0.17,0,<100,Not Fraud,0.23,Low Risk
8675,957,165.73,ATM,Food,UK,22,0.11,0.22,0,100-499,Not Fraud,0.17,Low Risk
6983,287,84.53,QR,Clothing,TR,11,0.05,0.16,0,<100,Not Fraud,0.1,Low Risk
6991,648,78.45,POS,Clothing,FR,18,0.13,0.24,0,<100,Not Fraud,0.19,Low Risk
951,882,95.75,POS,Travel,FR,17,0.18,0.16,0,<100,Not Fraud,0.17,Low Risk
3315,751,168.56,POS,Travel,UK,15,0.05,0.18,0,100-499,Not Fraud,0.12,Low Risk
8733,949,25.36,Online,Electronics,US,20,0.11,0.16,0,<100,Not Fraud,0.14,Low Risk
9232,542,123.99,Online,Travel,FR,13,0.18,0.15,0,100-499,Not Fraud,0.17,Low Risk
9544,833,378.03,QR,Electronics,DE,10,0.89,0.97,1,100-499,Fraud,0.93,High Risk
3612,661,118.94,ATM,Travel,US,10,0.29,0.27,0,100-499,Not Fraud,0.28,Low Risk
92,473,105.05,Online,Clothing,DE,12,0.13,0.28,0,100-499,Not Fraud,0.2,Low Risk
1866,720,71.36,QR,Clothing,UK,15,0.22,0.16,0,<100,Not Fraud,0.19,Low Risk
6287,108,73.14,QR,Electronics,FR,9,0.23,0.04,0,<100,Not Fraud,0.14,Low Risk
331,848,28.35,Online,Travel,UK,19,0.09,0.01,0,<100,Not Fraud,0.05,Low Risk
5662,397,163.90,QR,Grocery,FR,16,0.21,0.07,0,100-499,Not Fraud,0.14,Low Risk
1960,809,51.14,ATM,Electronics,US,21,0.08,0.01,0,<100,Not Fraud,0.04,Low Risk
5728,782,112.58,POS,Grocery,UK,16,0.29,0.12,0,100-499,Not Fraud,0.21,Low Risk
6879,497,52.37,POS,Grocery,TR,20,0.18,0.18,0,<100,Not Fraud,0.18,Low Risk
225,631,148.46,ATM,Electronics,FR,11,0.17,0.08,0,100-499,Not Fraud,0.13,Low Risk
2349,246,116.01,ATM,Clothing,DE,7,0.13,0.26,0,100-499,Not Fraud,0.2,Low Risk
7138,817,178.68,ATM,Clothing,DE,20,0.02,0.12,0,100-499,Not Fraud,0.07,Low Risk
7968,729,59.20,QR,Travel,US,7,0.17,0.09,0,<100,Not Fraud,0.13,Low Risk
296,803,56.56,QR,Grocery,TR,10,0.26,0.21,0,<100,Not Fraud,0.23,Low Risk
6684,128,143.11,Online,Electronics,UK,14,0.10,0.07,0,100-499,Not Fraud,0.09,Low Risk
437,799,113.33,POS,Grocery,US,13,0.21,0.16,0,100-499,Not Fraud,0.18,Low Risk
7623,926,143.72,QR,Clothing,TR,8,0.16,0.16,0,100-499,Not Fraud,0.16,Low Risk
772,84,125.70,Online,Travel,DE,6,0.29,0.09,0,100-499,Not Fraud,0.19,Low Risk
9158,676,80.66,Online,Food,TR,8,0.06,0.22,0,<100,Not Fraud,0.14,Low Risk
7724,866,86.35,ATM,Food,DE,16,0.22,0.22,0,<100,Not Fraud,0.22,Low Risk
5002,555,56.44,POS,Travel,UK,8,0.07,0.06,0,<100,Not Fraud,0.07,Low Risk
4739,692,114.29,ATM,Electronics,TR,15,0.08,0.06,0,100-499,Not Fraud,0.07,Low Risk
8537,949,152.43,ATM,Grocery,FR,23,0.25,0.01,0,100-499,Not Fraud,0.13,Low Risk
7368,126,112.73,ATM,Clothing,UK,7,0.19,0.22,0,100-499,Not Fraud,0.21,Low Risk
6631,934,53.68,ATM,Clothing,FR,23,0.14,0.18,0,<100,Not Fraud,0.16,Low Risk
4544,197,15.41,ATM,Food,US,12,0.10,0.24,0,<100,Not Fraud,0.17,Low Risk
8072,770,86.60,POS,Clothing,US,21,0.25,0.05,0,<100,Not Fraud,0.15,Low Risk
7397,595,158.74,POS,Travel,DE,12,0.01,0.08,0,100-499,Not Fraud,0.04,Low Risk
9848,216,10.00,ATM,Electronics,US,4,0.75,0.97,1,<100,Fraud,0.86,High Risk
4131,438,80.67,POS,Grocery,FR,16,0.03,0.17,0,<100,Not Fraud,0.1,Low Risk
3406,347,123.96,ATM,Grocery,FR,17,0.27,0.10,0,100-499,Not Fraud,0.18,Low Risk
3975,190,72.98,QR,Electronics,UK,20,0.07,0.18,0,<100,Not Fraud,0.13,Low Risk
562,353,36.66,QR,Food,TR,19,0.26,0.12,0,<100,Not Fraud,0.19,Low Risk
9521,369,2920.36,ATM,Grocery,TR,15,0.91,0.85,1,1000+,Fraud,0.88,High Risk
4755,665,110.91,ATM,Grocery,DE,22,0.02,0.23,0,100-499,Not Fraud,0.12,Low Risk
2850,473,152.71,ATM,Grocery,FR,13,0.24,0.23,0,100-499,Not Fraud,0.24,Low Risk
3742,536,77.81,QR,Food,DE,22,0.02,0.15,0,<100,Not Fraud,0.09,Low Risk
7197,289,163.98,ATM,Clothing,UK,6,0.09,0.28,0,100-499,Not Fraud,0.19,Low Risk
2733,834,139.44,ATM,Travel,UK,12,0.26,0.07,0,100-499,Not Fraud,0.17,Low Risk
8085,421,111.33,Online,Grocery,US,20,0.17,0.04,0,100-499,Not Fraud,0.1,Low Risk
2102,707,80.78,POS,Clothing,TR,8,0.08,0.26,0,<100,Not Fraud,0.17,Low Risk
2536,563,36.69,QR,Electronics,TR,15,0.29,0.18,0,<100,Not Fraud,0.24,Low Risk
6659,33,83.78,QR,Clothing,TR,19,0.01,0.00,0,<100,Not Fraud,0,Low Risk
3364,45,88.44,QR,Travel,DE,9,0.03,0.19,0,<100,Not Fraud,0.11,Low Risk
5229,196,47.10,POS,Travel,US,22,0.22,0.20,0,<100,Not Fraud,0.21,Low Risk
1387,637,104.94,QR,Grocery,US,17,0.28,0.15,0,100-499,Not Fraud,0.21,Low Risk
6485,161,51.88,QR,Food,UK,10,0.23,0.14,0,<100,Not Fraud,0.18,Low Risk
6399,61,80.24,POS,Food,UK,14,0.19,0.15,0,<100,Not Fraud,0.17,Low Risk
3499,38,36.49,POS,Grocery,TR,15,0.15,0.17,0,<100,Not Fraud,0.16,Low Risk
4357,104,107.29,POS,Clothing,TR,7,0.07,0.10,0,100-499,Not Fraud,0.09,Low Risk
1578,931,199.08,ATM,Travel,DE,17,0.06,0.02,0,100-499,Not Fraud,0.04,Low Risk
5979,410,144.33,ATM,Travel,US,21,0.00,0.28,0,100-499,Not Fraud,0.14,Low Risk
6288,371,138.99,ATM,Grocery,DE,15,0.10,0.17,0,100-499,Not Fraud,0.14,Low Risk
7759,593,18.55,Online,Travel,TR,23,0.01,0.10,0,<100,Not Fraud,0.06,Low Risk
5851,711,33.16,Online,Travel,FR,7,0.29,0.26,0,<100,Not Fraud,0.27,Low Risk
4980,525,82.10,POS,Travel,DE,21,0.30,0.26,0,<100,Not Fraud,0.28,Low Risk
4392,707,78.95,POS,Food,FR,13,0.04,0.05,0,<100,Not Fraud,0.05,Low Risk
1443,831,168.88,QR,Clothing,US,19,0.13,0.17,0,100-499,Not Fraud,0.15,Low Risk
1187,298,185.46,QR,Grocery,FR,13,0.13,0.09,0,100-499,Not Fraud,0.11,Low Risk
75,572,80.96,QR,Clothing,FR,23,0.11,0.21,0,<100,Not Fraud,0.16,Low Risk
4200,738,73.03,ATM,Electronics,TR,20,0.29,0.08,0,<100,Not Fraud,0.18,Low Risk
9690,877,10.00,QR,Food,NG,12,0.83,0.94,1,<100,Fraud,0.89,High Risk
4383,78,87.40,QR,Clothing,UK,15,0.12,0.09,0,<100,Not Fraud,0.1,Low Risk
299,27,122.66,POS,Food,TR,14,0.07,0.26,0,100-499,Not Fraud,0.17,Low Risk
9219,624,91.24,POS,Grocery,TR,9,0.27,0.24,0,<100,Not Fraud,0.26,Low Risk
4266,476,20.58,QR,Clothing,FR,10,0.22,0.30,0,<100,Not Fraud,0.26,Low Risk
1310,311,37.10,POS,Grocery,UK,17,0.14,0.07,0,<100,Not Fraud,0.11,Low Risk
5464,845,139.49,POS,Electronics,US,10,0.14,0.13,0,100-499,Not Fraud,0.14,Low Risk
3787,859,115.09,ATM,Food,FR,17,0.02,0.18,0,100-499,Not Fraud,0.1,Low Risk
9299,639,121.72,QR,Electronics,FR,10,0.26,0.15,0,100-499,Not Fraud,0.21,Low Risk
9153,870,134.10,POS,Clothing,UK,14,0.04,0.28,0,100-499,Not Fraud,0.16,Low Risk
529,667,20.82,ATM,Clothing,UK,21,0.22,0.02,0,<100,Not Fraud,0.12,Low Risk
6742,913,117.50,POS,Food,FR,18,0.04,0.10,0,100-499,Not Fraud,0.07,Low Risk
2191,896,87.54,QR,Grocery,TR,7,0.00,0.11,0,<100,Not Fraud,0.05,Low Risk
208,82,72.36,Online,Electronics,UK,10,0.26,0.25,0,<100,Not Fraud,0.25,Low Risk
2011,793,81.63,ATM,Grocery,DE,6,0.17,0.21,0,<100,Not Fraud,0.19,Low Risk
851,488,13.55,QR,Food,TR,12,0.21,0.28,0,<100,Not Fraud,0.25,Low Risk
9495,463,198.66,ATM,Electronics,DE,19,0.30,0.00,0,100-499,Not Fraud,0.15,Low Risk
8264,544,169.54,Online,Clothing,US,17,0.00,0.24,0,100-499,Not Fraud,0.12,Low Risk
2071,974,1.00,ATM,Clothing,FR,12,0.13,0.03,0,<100,Not Fraud,0.08,Low Risk
1586,829,126.58,POS,Clothing,TR,11,0.21,0.21,0,100-499,Not Fraud,0.21,Low Risk
506,589,159.80,ATM,Grocery,US,20,0.10,0.05,0,100-499,Not Fraud,0.08,Low Risk
581,426,64.71,ATM,Food,FR,9,0.18,0.06,0,<100,Not Fraud,0.12,Low Risk
9660,598,2011.58,ATM,Electronics,NG,8,0.80,0.99,1,1000+,Fraud,0.89,High Risk
1963,914,54.42,Online,Electronics,TR,12,0.20,0.11,0,<100,Not Fraud,0.16,Low Risk
206,818,94.46,QR,Electronics,TR,13,0.10,0.25,0,<100,Not Fraud,0.18,Low Risk
5694,619,110.25,ATM,Grocery,FR,8,0.01,0.26,0,100-499,Not Fraud,0.14,Low Risk
4291,783,111.70,POS,Food,UK,15,0.01,0.04,0,100-499,Not Fraud,0.03,Low Risk
9005,392,70.93,POS,Electronics,DE,7,0.12,0.19,0,<100,Not Fraud,0.16,Low Risk
5916,15,122.46,ATM,Food,UK,11,0.04,0.28,0,100-499,Not Fraud,0.16,Low Risk
4228,334,168.77,Online,Grocery,TR,23,0.20,0.09,0,100-499,Not Fraud,0.15,Low Risk
9252,164,137.72,POS,Food,UK,11,0.09,0.03,0,100-499,Not Fraud,0.06,Low Risk
4969,739,57.50,QR,Grocery,US,22,0.12,0.15,0,<100,Not Fraud,0.14,Low Risk
3192,794,5.30,Online,Travel,UK,22,0.04,0.12,0,<100,Not Fraud,0.08,Low Risk
5187,25,117.59,Online,Food,US,8,0.12,0.00,0,100-499,Not Fraud,0.06,Low Risk
8101,665,71.04,QR,Food,FR,9,0.20,0.14,0,<100,Not Fraud,0.17,Low Risk
4407,51,90.18,Online,Electronics,US,7,0.29,0.05,0,<100,Not Fraud,0.17,Low Risk
81,935,115.65,QR,Electronics,TR,20,0.19,0.15,0,100-499,Not Fraud,0.17,Low Risk
7374,256,136.54,Online,Food,UK,16,0.19,0.10,0,100-499,Not Fraud,0.15,Low Risk
875,581,51.68,POS,Electronics,TR,10,0.21,0.06,0,<100,Not Fraud,0.14,Low Risk
5103,953,137.80,QR,Grocery,FR,11,0.24,0.05,0,100-499,Not Fraud,0.15,Low Risk
1634,236,110.06,Online,Grocery,FR,21,0.10,0.11,0,100-499,Not Fraud,0.1,Low Risk
5137,588,50.89,QR,Travel,FR,18,0.11,0.06,0,<100,Not Fraud,0.09,Low Risk
3577,377,14.54,QR,Travel,DE,19,0.27,0.23,0,<100,Not Fraud,0.25,Low Risk
6293,67,166.40,Online,Clothing,US,10,0.13,0.16,0,100-499,Not Fraud,0.14,Low Risk
9190,295,49.29,POS,Travel,TR,16,0.26,0.21,0,<100,Not Fraud,0.23,Low Risk
6276,728,145.87,QR,Travel,US,17,0.28,0.27,0,100-499,Not Fraud,0.28,Low Risk
8020,389,97.70,QR,Clothing,FR,20,0.24,0.24,0,<100,Not Fraud,0.24,Low Risk
2705,662,74.70,ATM,Food,TR,10,0.03,0.16,0,<100,Not Fraud,0.09,Low Risk
6187,896,99.06,ATM,Food,DE,6,0.15,0.05,0,<100,Not Fraud,0.1,Low Risk
9176,260,138.01,Online,Clothing,DE,21,0.18,0.13,0,100-499,Not Fraud,0.16,Low Risk
9257,958,26.40,POS,Grocery,TR,14,0.17,0.27,0,<100,Not Fraud,0.22,Low Risk
1950,365,165.01,POS,Food,FR,8,0.10,0.02,0,100-499,Not Fraud,0.06,Low Risk
8031,727,122.68,Online,Clothing,TR,6,0.10,0.20,0,100-499,Not Fraud,0.15,Low Risk
486,247,106.30,POS,Grocery,DE,11,0.26,0.03,0,100-499,Not Fraud,0.15,Low Risk
3309,76,128.36,ATM,Electronics,FR,7,0.04,0.08,0,100-499,Not Fraud,0.06,Low Risk
666,627,126.97,Online,Electronics,US,13,0.16,0.04,0,100-499,Not Fraud,0.1,Low Risk
1898,437,90.23,ATM,Grocery,TR,12,0.15,0.24,0,<100,Not Fraud,0.19,Low Risk
510,222,73.12,ATM,Food,FR,16,0.06,0.00,0,<100,Not Fraud,0.03,Low Risk
9008,380,7.32,Online,Clothing,UK,19,0.21,0.13,0,<100,Not Fraud,0.17,Low Risk
